dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
digits,model_1layers_20neurons.h5,48,1.2132911682128906,49,"[0.28996872901916504, 0.30884885787963867, 0.3106570243835449, 0.34052610397338867, 0.4722726345062256, 0.46385836601257324, 0.45319628715515137, 0.4614131450653076, 0.4443094730377197, 0.45993924140930176]","[4, 4, 4, 25, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,49,1.5238935947418213,44,"[0.30448460578918457, 0.30997729301452637, 0.26793384552001953, 0.2767374515533447, 0.4653315544128418, 0.4586009979248047, 0.44972968101501465, 0.49155092239379883, 0.44039177894592285, 0.6677637100219727]","[3, 3, 3, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,50,1.5184779167175293,43,"[0.31746912002563477, 0.323699951171875, 0.28676557540893555, 0.3051743507385254, 0.4766349792480469, 0.44313740730285645, 0.47419118881225586, 0.4611976146697998, 0.45841217041015625, 0.4420628547668457]","[2, 4, 4, 4, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,51,1.973825454711914,46,"[0.30158567428588867, 0.3027627468109131, 0.3295717239379883, 0.29727792739868164, 0.4576859474182129, 0.4925854206085205, 0.4587564468383789, 0.47630858421325684, 0.4369502067565918, 0.43776559829711914]","[2, 2, 5, 5, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,52,1.161470651626587,46,"[0.29371213912963867, 0.27562808990478516, 0.306898832321167, 0.31746768951416016, 0.4435293674468994, 0.4725680351257324, 0.4674720764160156, 0.4313194751739502, 0.4783473014831543, 0.4284977912902832]","[3, 3, 3, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,53,1.4661316871643066,44,"[0.3124520778656006, 0.3072547912597656, 0.3112607002258301, 0.3389322757720947, 0.4603865146636963, 0.4957859516143799, 0.4413576126098633, 0.4452979564666748, 0.452467679977417, 0.4636874198913574]","[3, 3, 3, 12, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,54,1.9290413856506348,43,"[0.30916881561279297, 0.35005640983581543, 0.3239130973815918, 0.3255162239074707, 0.5211894512176514, 0.48400425910949707, 0.5323262214660645, 0.48981428146362305, 0.4897310733795166, 0.4451470375061035]","[4, 4, 4, 4, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,55,1.5212633609771729,42,"[0.3287379741668701, 0.30794239044189453, 0.3056051731109619, 0.35761189460754395, 0.44451022148132324, 0.44302964210510254, 0.46231794357299805, 0.45406508445739746, 0.4726247787475586, 0.4341576099395752]","[5, 11, 11, 20, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,56,1.9003562927246087,40,"[0.2888753414154053, 0.32349491119384766, 0.3180513381958008, 0.36476588249206543, 0.4584033489227295, 0.48424482345581055, 0.4335334300994873, 0.4610595703125, 0.4354088306427002, 0.4432852268218994]","[4, 11, 11, 33, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,57,1.1016671657562256,46,"[0.312361478805542, 0.28368687629699707, 0.28780293464660645, 0.32896947860717773, 0.440532922744751, 0.4477956295013428, 0.4733240604400635, 0.44847822189331055, 0.464724063873291, 0.43398618698120117]","[3, 4, 4, 4, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,58,1.423464059829712,44,"[0.30634546279907227, 0.2845346927642822, 0.3012058734893799, 0.3103010654449463, 0.45086193084716797, 0.45751404762268066, 0.4767451286315918, 0.4396054744720459, 0.4587996006011963, 0.43966054916381836]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,59,1.508225679397583,45,"[0.3069920539855957, 0.29444074630737305, 0.3025972843170166, 0.3234233856201172, 0.4736785888671875, 0.47357749938964844, 0.4473869800567627, 0.4318196773529053, 0.4565854072570801, 0.42247891426086426]","[2, 2, 2, 4, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,60,0.9131433963775636,46,"[0.4368550777435303, 0.31687068939208984, 0.3034212589263916, 0.30621767044067383, 0.5095183849334717, 0.46100926399230957, 0.4911651611328125, 0.44879937171936035, 0.44393181800842285, 0.4497220516204834]","[2, 3, 3, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,61,1.3581340312957764,44,"[0.28631114959716797, 0.2951209545135498, 0.2974276542663574, 0.34992289543151855, 0.4846765995025635, 0.43561673164367676, 0.46635937690734863, 0.4533364772796631, 0.6892256736755371, 0.42566561698913574]","[2, 2, 2, 19, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,62,1.2240233421325684,45,"[0.2857222557067871, 0.313917875289917, 0.29288768768310547, 0.295459508895874, 0.4757838249206543, 0.4664950370788574, 0.4842691421508789, 0.4592556953430176, 0.4475123882293701, 0.469149112701416]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,63,1.2330503463745115,46,"[0.2786681652069092, 0.3148820400238037, 0.2889854907989502, 0.2694737911224365, 0.46274232864379883, 0.4876384735107422, 0.4487581253051758, 0.46688365936279297, 0.437802791595459, 0.4715602397918701]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,64,1.2789764404296875,40,"[0.2839219570159912, 0.2956357002258301, 0.32612109184265137, 0.322833776473999, 0.45671606063842773, 0.5009911060333252, 0.445711612701416, 0.47745180130004883, 0.45914626121520996, 0.46065783500671387]","[1, 2, 2, 11, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,65,1.487765550613403,44,"[0.28812432289123535, 0.3217587471008301, 0.29320764541625977, 0.29784154891967773, 0.46615171432495117, 0.4911987781524658, 0.446699857711792, 0.47438883781433105, 0.46791815757751465, 0.4895293712615967]","[3, 3, 3, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,66,1.5763678550720217,39,"[0.28436827659606934, 0.36116480827331543, 0.309342622756958, 0.3345160484313965, 0.5106661319732666, 0.5390684604644775, 0.48621416091918945, 0.4482581615447998, 0.46413469314575195, 0.41800737380981445]","[1, 2, 2, 9, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,67,1.015556812286377,45,"[0.29984474182128906, 0.32210350036621094, 0.2814638614654541, 0.26842308044433594, 0.48102402687072754, 0.48863720893859863, 0.4678993225097656, 0.4765048027038574, 0.45343875885009766, 0.5034141540527344]","[1, 2, 2, 3, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,68,1.668510913848877,40,"[0.3354017734527588, 0.29718995094299316, 0.2925758361816406, 0.3055431842803955, 0.5075430870056152, 0.44857048988342285, 0.47133755683898926, 0.43751049041748047, 0.4465017318725586, 0.4296422004699707]","[3, 5, 5, 12, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,69,0.9899094104766846,44,"[0.30297303199768066, 0.32059144973754883, 0.32122111320495605, 0.28217506408691406, 0.4572153091430664, 0.4755525588989258, 0.438793420791626, 0.45563602447509766, 0.43073272705078125, 0.4230976104736328]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,70,1.192164659500122,42,"[0.31136059761047363, 0.2953052520751953, 0.30185723304748535, 0.46294069290161133, 0.4659876823425293, 0.46915650367736816, 0.46938323974609375, 0.49211835861206055, 0.44344067573547363, 0.43431901931762695]","[1, 1, 2, 52, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,71,1.4838213920593262,39,"[0.27985477447509766, 0.2682487964630127, 0.30660533905029297, 0.32169198989868164, 0.4593942165374756, 0.5011916160583496, 0.45421528816223145, 0.48123979568481445, 0.431016206741333, 0.41234350204467773]","[1, 2, 2, 17, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,72,1.985241413116455,37,"[0.334125280380249, 0.30285143852233887, 0.29808497428894043, 0.3472714424133301, 0.486438512802124, 0.45037055015563965, 0.48272013664245605, 0.44159388542175293, 0.46837377548217773, 0.43731093406677246]","[3, 3, 3, 19, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,73,1.302926778793335,44,"[0.2900853157043457, 0.3183741569519043, 0.48919057846069336, 0.29906344413757324, 0.49454569816589355, 0.4589805603027344, 0.4889824390411377, 0.45121216773986816, 0.47537899017333984, 0.42506933212280273]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,74,1.0742266178131104,46,"[0.2947356700897217, 0.32905149459838867, 0.29032087326049805, 0.3061954975128174, 0.4822225570678711, 0.45772218704223633, 0.45330119132995605, 0.4647977352142334, 0.4410676956176758, 0.4627063274383545]","[1, 2, 5, 5, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,75,1.465183973312378,44,"[0.2829320430755615, 0.2995014190673828, 0.27295517921447754, 0.29707789421081543, 0.501537561416626, 0.4532737731933594, 0.46590352058410645, 0.4790213108062744, 0.44127464294433594, 0.44295597076416016]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,76,1.3172175884246826,41,"[0.292003870010376, 0.32502079010009766, 0.31783103942871094, 0.31925392150878906, 0.4631838798522949, 0.4563913345336914, 0.4608330726623535, 0.46954870223999023, 0.44174885749816895, 0.4512500762939453]","[2, 2, 5, 9, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,77,1.542968988418579,39,"[0.30399107933044434, 0.30414605140686035, 0.29323482513427734, 0.29714298248291016, 0.4838082790374756, 0.4682133197784424, 0.4485175609588623, 0.46442461013793945, 0.47570180892944336, 0.5222651958465576]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
digits,model_1layers_20neurons.h5,78,1.287135362625122,45,"[0.3221285343170166, 0.3149690628051758, 0.319258451461792, 0.32317638397216797, 0.6199965476989746, 0.8863396644592285, 0.6559154987335205, 0.5271732807159424, 0.48689842224121094, 0.4893302917480469]","[2, 2, 2, 2, 64, 64, 64, 64, 64, 64]"
