dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
wine,model_1layers_20neurons.h5,27,0.1562666893005371,8,"[0.061127662658691406, 0.05934286117553711, 0.06057262420654297, 0.05994558334350586, 0.07305693626403809, 0.08642148971557617, 0.09002113342285156, 0.09449481964111328, 0.12598633766174316, 0.1063234806060791]","[0, 0, 0, 0, 2, 9, 10, 13, 13, 13]"
wine,model_1layers_20neurons.h5,28,0.1245384216308593,9,"[0.08257269859313965, 0.07917618751525879, 0.06316208839416504, 0.06959033012390137, 0.10477757453918457, 0.1113290786743164, 0.08789443969726562, 0.10254335403442383, 0.10915541648864746, 0.13604450225830078]","[0, 2, 2, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,29,0.1155178546905517,8,"[0.06465291976928711, 0.06340789794921875, 0.0619359016418457, 0.06097054481506348, 0.0695796012878418, 0.09876155853271484, 0.10918068885803223, 0.12068009376525879, 0.13525009155273438, 0.11148738861083984]","[0, 0, 0, 0, 0, 3, 4, 7, 13, 13]"
wine,model_1layers_20neurons.h5,30,0.115365982055664,9,"[0.06692075729370117, 0.08137392997741699, 0.07755732536315918, 0.06612706184387207, 0.09393310546875, 0.09802865982055664, 0.10386228561401367, 0.279158353805542, 0.1059560775756836, 0.0926363468170166]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,31,0.1569998264312744,9,"[0.058649539947509766, 0.06494688987731934, 0.06225728988647461, 0.07245612144470215, 0.09666895866394043, 0.12438654899597168, 0.09803557395935059, 0.10042738914489746, 0.09770750999450684, 0.09458279609680176]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,32,0.1063568592071533,12,"[0.07062005996704102, 0.06218147277832031, 0.06187319755554199, 0.08182692527770996, 0.10809183120727539, 0.10013985633850098, 0.10498571395874023, 0.10228657722473145, 0.09895992279052734, 0.09439373016357422]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,33,0.1149935722351074,9,"[0.06208443641662598, 0.06573152542114258, 0.062042236328125, 0.0694122314453125, 0.09110689163208008, 0.10649704933166504, 0.11720633506774902, 0.09890198707580566, 0.09664249420166016, 0.09890007972717285]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,34,0.0949358940124511,11,"[0.06558489799499512, 0.06499242782592773, 0.062442779541015625, 0.06742334365844727, 0.09438061714172363, 0.09891438484191895, 0.10044980049133301, 0.09687185287475586, 0.09359383583068848, 0.09336471557617188]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,35,0.1256630420684814,9,"[0.06711483001708984, 0.06244707107543945, 0.06388473510742188, 0.06573343276977539, 0.0912172794342041, 0.09826278686523438, 0.10108733177185059, 0.12455058097839355, 0.09109711647033691, 0.09508061408996582]","[0, 0, 0, 1, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,36,0.1455123424530029,8,"[0.061688899993896484, 0.06004619598388672, 0.07625317573547363, 0.08928680419921875, 0.08970093727111816, 0.1006624698638916, 0.10537958145141602, 0.1010737419128418, 0.0979006290435791, 0.08866024017333984]","[0, 1, 7, 13, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,37,0.1307950019836425,7,"[0.061246633529663086, 0.06347966194152832, 0.060791969299316406, 0.06092333793640137, 0.06586146354675293, 0.0668027400970459, 0.1088714599609375, 0.14678001403808594, 0.12486696243286133, 0.12342476844787598]","[0, 0, 0, 0, 0, 1, 6, 7, 10, 11]"
wine,model_1layers_20neurons.h5,38,0.2507174015045166,8,"[0.05947756767272949, 0.06456255912780762, 0.06652498245239258, 0.0596308708190918, 0.06753897666931152, 0.09305691719055176, 0.0901041030883789, 0.10528945922851562, 0.10079407691955566, 0.0934286117553711]","[0, 0, 0, 0, 1, 5, 6, 13, 13, 13]"
wine,model_1layers_20neurons.h5,39,0.0878396034240722,11,"[0.06042003631591797, 0.058518409729003906, 0.06773519515991211, 0.06560373306274414, 0.0946040153503418, 0.09151983261108398, 0.09344744682312012, 0.12313437461853027, 0.08546185493469238, 0.08459591865539551]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,40,0.0983603000640869,9,"[0.061636924743652344, 0.06327366828918457, 0.06690621376037598, 0.06354784965515137, 0.0870976448059082, 0.08610105514526367, 0.09245491027832031, 0.1437671184539795, 0.10487627983093262, 0.14447736740112305]","[0, 2, 2, 2, 12, 12, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,41,0.0914115905761718,11,"[0.0637974739074707, 0.06246519088745117, 0.06252431869506836, 0.06419229507446289, 0.09150457382202148, 0.09252667427062988, 0.09145331382751465, 0.10276913642883301, 0.1108238697052002, 0.09527754783630371]","[0, 0, 0, 1, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,42,0.1308305263519287,9,"[0.0692288875579834, 0.062499046325683594, 0.06236410140991211, 0.06933426856994629, 0.1047365665435791, 0.09863638877868652, 0.10589385032653809, 0.09920835494995117, 0.10769867897033691, 0.10629034042358398]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,43,0.1275405883789062,10,"[0.058335065841674805, 0.06106996536254883, 0.05917835235595703, 0.06670498847961426, 0.08445572853088379, 0.08725953102111816, 0.10051155090332031, 0.10121345520019531, 0.1149144172668457, 0.10267925262451172]","[0, 0, 0, 0, 4, 4, 11, 13, 13, 13]"
wine,model_1layers_20neurons.h5,44,0.123497724533081,8,"[0.06087327003479004, 0.05993795394897461, 0.06251740455627441, 0.06036257743835449, 0.0950767993927002, 0.09894871711730957, 0.0908360481262207, 0.09297060966491699, 0.1092681884765625, 0.10817813873291016]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,45,0.1443963050842285,8,"[0.05905961990356445, 0.059073448181152344, 0.06579899787902832, 0.06768155097961426, 0.09288263320922852, 0.09212374687194824, 0.09607529640197754, 0.09326314926147461, 0.09472036361694336, 0.1222226619720459]","[0, 0, 3, 3, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,46,0.0876235961914062,11,"[0.060625314712524414, 0.06092333793640137, 0.06723523139953613, 0.06851601600646973, 0.09798717498779297, 0.09562897682189941, 0.09267735481262207, 0.1068568229675293, 0.09915471076965332, 0.11362075805664062]","[0, 0, 3, 3, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,47,0.1387207508087158,8,"[0.06084036827087402, 0.06190156936645508, 0.06207680702209473, 0.06716084480285645, 0.08682513236999512, 0.08909249305725098, 0.09442639350891113, 0.10230064392089844, 0.1069948673248291, 0.13002514839172363]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,48,0.1012945175170898,11,"[0.06378865242004395, 0.06076240539550781, 0.06633472442626953, 0.0632009506225586, 0.07676005363464355, 0.08068656921386719, 0.26022839546203613, 0.09220075607299805, 0.09703326225280762, 0.10597777366638184]","[0, 0, 0, 1, 5, 5, 5, 11, 13, 13]"
wine,model_1layers_20neurons.h5,49,0.1030054092407226,9,"[0.06442618370056152, 0.060346364974975586, 0.05983400344848633, 0.05789327621459961, 0.0952444076538086, 0.09323859214782715, 0.09766316413879395, 0.09878349304199219, 0.09396195411682129, 0.11964559555053711]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,50,0.1082806587219238,10,"[0.0633094310760498, 0.05873417854309082, 0.057886362075805664, 0.05858325958251953, 0.08918642997741699, 0.09448742866516113, 0.09360361099243164, 0.09653735160827637, 0.09646940231323242, 0.12250757217407227]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,51,0.164363145828247,10,"[0.06315064430236816, 0.057018280029296875, 0.06019258499145508, 0.05805778503417969, 0.09670281410217285, 0.09661984443664551, 0.0925898551940918, 0.09333586692810059, 0.0978093147277832, 0.09643387794494629]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,52,0.2190532684326172,10,"[0.06166839599609375, 0.06088757514953613, 0.06673789024353027, 0.07295727729797363, 0.09506893157958984, 0.09093189239501953, 0.09416055679321289, 0.09230518341064453, 0.10421180725097656, 0.11437606811523438]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,53,0.1296570301055908,9,"[0.057558298110961914, 0.05806851387023926, 0.05711245536804199, 0.06219172477722168, 0.07468438148498535, 0.09863591194152832, 0.09902834892272949, 0.0988004207611084, 0.10122227668762207, 0.10058212280273438]","[0, 0, 0, 0, 2, 7, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,54,0.1358823776245117,9,"[0.07401204109191895, 0.057808637619018555, 0.06489968299865723, 0.07725739479064941, 0.10117936134338379, 0.09564924240112305, 0.09151840209960938, 0.09131956100463867, 0.09093117713928223, 0.10675430297851562]","[0, 0, 2, 5, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,55,0.1558818817138672,9,"[0.06763792037963867, 0.07286477088928223, 0.060392141342163086, 0.07435250282287598, 0.08683300018310547, 0.08613109588623047, 0.0941927433013916, 0.09049701690673828, 0.10145020484924316, 0.10107183456420898]","[0, 1, 1, 6, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,56,0.1697504520416259,8,"[0.0590052604675293, 0.06006598472595215, 0.06518983840942383, 0.0628671646118164, 0.09104490280151367, 0.09421038627624512, 0.09644103050231934, 0.09739208221435547, 0.09433770179748535, 0.09967827796936035]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,57,0.1468031406402588,10,"[0.0746760368347168, 0.05987358093261719, 0.06661629676818848, 0.06690645217895508, 0.07211637496948242, 0.09746146202087402, 0.09948348999023438, 0.09481048583984375, 0.10236191749572754, 0.09328222274780273]","[0, 0, 0, 0, 2, 3, 7, 12, 13, 13]"
wine,model_1layers_20neurons.h5,58,0.1535120010375976,9,"[0.07769298553466797, 0.06134986877441406, 0.05890512466430664, 0.06245756149291992, 0.0856025218963623, 0.09036993980407715, 0.0910036563873291, 0.1008920669555664, 0.10495138168334961, 0.14327669143676758]","[0, 1, 1, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,59,0.1515581607818603,8,"[0.07176971435546875, 0.05835580825805664, 0.06532883644104004, 0.06904244422912598, 0.07813382148742676, 0.09192109107971191, 0.0969545841217041, 0.09914350509643555, 0.10886406898498535, 0.10811352729797363]","[0, 0, 2, 2, 3, 11, 12, 12, 13, 13]"
wine,model_1layers_20neurons.h5,60,0.1044056415557861,10,"[0.08316612243652344, 0.07720184326171875, 0.06280016899108887, 0.062177419662475586, 0.08286690711975098, 0.09113764762878418, 0.08551573753356934, 0.0892496109008789, 0.09264326095581055, 0.09232592582702637]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,61,0.1087965965270996,9,"[0.06869888305664062, 0.0637049674987793, 0.07082939147949219, 0.06626009941101074, 0.08480048179626465, 0.0899648666381836, 0.09312701225280762, 0.10027146339416504, 0.10820174217224121, 0.10561847686767578]","[0, 0, 2, 2, 12, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,62,0.1544299125671386,7,"[0.061879634857177734, 0.0869147777557373, 0.07696175575256348, 0.05922079086303711, 0.08665776252746582, 0.09021258354187012, 0.09739112854003906, 0.09883570671081543, 0.09803199768066406, 0.1556391716003418]","[0, 1, 2, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,63,0.127765417098999,9,"[0.06644415855407715, 0.054267168045043945, 0.05983281135559082, 0.06512737274169922, 0.08999991416931152, 0.08758401870727539, 0.0913248062133789, 0.0895087718963623, 0.09446096420288086, 0.09302186965942383]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,64,0.1698718070983886,8,"[0.08449888229370117, 0.09072566032409668, 0.07196974754333496, 0.06374263763427734, 0.07044100761413574, 0.10593628883361816, 0.10796880722045898, 0.1015939712524414, 0.10606837272644043, 0.11817765235900879]","[0, 0, 0, 1, 1, 3, 8, 11, 13, 13]"
wine,model_1layers_20neurons.h5,65,0.2426059246063232,12,"[0.06276488304138184, 0.060755252838134766, 0.05989694595336914, 0.05873703956604004, 0.08990764617919922, 0.09218025207519531, 0.0957498550415039, 0.09551596641540527, 0.09577727317810059, 0.09667754173278809]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,66,0.0972557067871093,10,"[0.07713651657104492, 0.07261109352111816, 0.06792783737182617, 0.060408830642700195, 0.07947349548339844, 0.27515172958374023, 0.09731769561767578, 0.09502482414245605, 0.10950684547424316, 0.11954092979431152]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,67,0.1363043785095214,8,"[0.05934715270996094, 0.07058906555175781, 0.07491207122802734, 0.07269072532653809, 0.0874319076538086, 0.09559512138366699, 0.09676766395568848, 0.09431695938110352, 0.09360742568969727, 0.09379363059997559]","[0, 0, 3, 3, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,68,0.1276295185089111,10,"[0.08862090110778809, 0.056752681732177734, 0.06101250648498535, 0.060770273208618164, 0.0843803882598877, 0.10105133056640625, 0.1109316349029541, 0.10516762733459473, 0.10873794555664062, 0.12336993217468262]","[0, 0, 2, 2, 5, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,69,0.3885951042175293,10,"[0.08018207550048828, 0.062261343002319336, 0.0599980354309082, 0.06400132179260254, 0.09802412986755371, 0.09343457221984863, 0.10001182556152344, 0.1029059886932373, 0.11748266220092773, 0.09751272201538086]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,70,0.0866236686706543,11,"[0.059638261795043945, 0.05856657028198242, 0.06311178207397461, 0.06029963493347168, 0.08370256423950195, 0.0863337516784668, 0.0882568359375, 0.0943915843963623, 0.09977388381958008, 0.11122488975524902]","[0, 0, 0, 0, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,71,0.094562292098999,10,"[0.0644845962524414, 0.0636749267578125, 0.06512117385864258, 0.09560942649841309, 0.09322190284729004, 0.0938711166381836, 0.09702253341674805, 0.09926629066467285, 0.09612035751342773, 0.1821293830871582]","[0, 0, 0, 11, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,72,0.1609187126159668,8,"[0.06434035301208496, 0.06433629989624023, 0.062445878982543945, 0.06198596954345703, 0.09589052200317383, 0.0926351547241211, 0.09859180450439453, 0.0960855484008789, 0.10101819038391113, 0.1136326789855957]","[0, 0, 0, 0, 9, 10, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,73,0.1512572765350341,9,"[0.05536508560180664, 0.05866527557373047, 0.06311821937561035, 0.0745995044708252, 0.09481096267700195, 0.09573769569396973, 0.09379982948303223, 0.09270811080932617, 0.0944819450378418, 0.10955309867858887]","[0, 1, 1, 3, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,74,0.13657808303833,7,"[0.06303167343139648, 0.06081652641296387, 0.06197023391723633, 0.059747934341430664, 0.05944252014160156, 0.09373140335083008, 0.10093474388122559, 0.09674334526062012, 0.12250137329101562, 0.14650297164916992]","[0, 0, 0, 0, 0, 2, 2, 3, 6, 9]"
wine,model_1layers_20neurons.h5,75,0.1469993591308593,10,"[0.061226844787597656, 0.06325674057006836, 0.06229591369628906, 0.06938505172729492, 0.0714268684387207, 0.10913538932800293, 0.09173917770385742, 0.1012580394744873, 0.09566354751586914, 0.10977578163146973]","[0, 0, 0, 0, 1, 4, 10, 11, 11, 13]"
wine,model_1layers_20neurons.h5,76,0.1162867546081543,8,"[0.06375622749328613, 0.05988883972167969, 0.06467413902282715, 0.06567168235778809, 0.06871175765991211, 0.09960770606994629, 0.11075377464294434, 0.09656095504760742, 0.10867619514465332, 0.11670565605163574]","[0, 0, 0, 0, 0, 2, 7, 12, 13, 13]"
wine,model_1layers_20neurons.h5,77,0.1575212478637695,7,"[0.06364750862121582, 0.0626535415649414, 0.06056046485900879, 0.06864356994628906, 0.07011985778808594, 0.10850334167480469, 0.10760021209716797, 0.11624526977539062, 0.13672256469726562, 0.18538570404052734]","[0, 0, 0, 0, 0, 1, 5, 7, 10, 11]"
wine,model_1layers_20neurons.h5,78,0.1550798416137695,9,"[0.0576479434967041, 0.06753301620483398, 0.06578850746154785, 0.06666755676269531, 0.09192419052124023, 0.09667158126831055, 0.09577679634094238, 0.10306835174560547, 0.11304497718811035, 0.10461068153381348]","[0, 0, 0, 1, 9, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,79,0.1553850173950195,6,"[0.06657838821411133, 0.07117891311645508, 0.06840991973876953, 0.06733036041259766, 0.07286453247070312, 0.08776354789733887, 0.11303448677062988, 0.1392378807067871, 0.17955589294433594, 0.1318814754486084]","[0, 0, 0, 0, 0, 0, 4, 6, 7, 9]"
wine,model_1layers_20neurons.h5,80,0.1153719425201416,10,"[0.06834125518798828, 0.06743216514587402, 0.07180261611938477, 0.06690740585327148, 0.09021973609924316, 0.0931241512298584, 0.0971214771270752, 0.10395979881286621, 0.10688328742980957, 0.09940934181213379]","[0, 0, 2, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,81,0.1246037483215332,8,"[0.06437301635742188, 0.06447887420654297, 0.06574249267578125, 0.06833314895629883, 0.07066774368286133, 0.09364748001098633, 0.1105659008026123, 0.12368893623352051, 0.15676069259643555, 0.11245918273925781]","[0, 0, 0, 0, 1, 1, 8, 13, 13, 13]"
wine,model_1layers_20neurons.h5,82,0.1304233074188232,9,"[0.07026052474975586, 0.06934881210327148, 0.06627535820007324, 0.0694730281829834, 0.1049656867980957, 0.10008907318115234, 0.09262537956237793, 0.10273146629333496, 0.10931015014648438, 0.10443949699401855]","[0, 0, 0, 2, 13, 13, 13, 13, 13, 13]"
wine,model_1layers_20neurons.h5,83,0.1419131755828857,8,"[0.06161904335021973, 0.0641791820526123, 0.06474709510803223, 0.06874632835388184, 0.07303190231323242, 0.08249568939208984, 0.11438560485839844, 0.1034400463104248, 0.15127158164978027, 0.13264203071594238]","[0, 0, 0, 0, 1, 2, 5, 8, 8, 12]"
