dataset,modelo,instance,time_milp,len_milp,time_milp_relaxed,len_milp_relaxed
glass,model_2layers_5neurons.h5,37,0.0576357841491699,8,"[0.03919410705566406, 0.04426455497741699, 0.04082179069519043, 0.053114891052246094, 0.05346322059631348, 0.0533452033996582, 0.05343914031982422, 0.05668354034423828, 0.05061793327331543, 0.05128335952758789]","[0, 0, 1, 4, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,38,0.0537436008453369,8,"[0.0384669303894043, 0.041289567947387695, 0.035025596618652344, 0.03711199760437012, 0.053353071212768555, 0.05582165718078613, 0.058400869369506836, 0.052073001861572266, 0.05948638916015625, 0.0582118034362793]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,39,0.0530033111572265,7,"[0.05179738998413086, 0.041718244552612305, 0.042546749114990234, 0.042960166931152344, 0.0602719783782959, 0.05373859405517578, 0.05328679084777832, 0.060671329498291016, 0.05764651298522949, 0.0634300708770752]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,40,0.053708791732788,8,"[0.03931856155395508, 0.03895139694213867, 0.041759490966796875, 0.03835177421569824, 0.06036663055419922, 0.07469701766967773, 0.06573629379272461, 0.058535099029541016, 0.0636281967163086, 0.04996204376220703]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,41,0.1764338016510009,5,"[0.036502838134765625, 0.03757023811340332, 0.040917158126831055, 0.04770255088806152, 0.05775642395019531, 0.06010580062866211, 0.055716514587402344, 0.061283111572265625, 0.05239558219909668, 0.04951882362365723]","[0, 0, 1, 4, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,42,0.05019211769104,8,"[0.21410250663757324, 0.03586602210998535, 0.03819561004638672, 0.03857064247131348, 0.056643009185791016, 0.054273128509521484, 0.054907798767089844, 0.05429506301879883, 0.05626320838928223, 0.05733633041381836]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,43,0.050236701965332,8,"[0.035802364349365234, 0.03619098663330078, 0.037902116775512695, 0.043663740158081055, 0.05592989921569824, 0.056043386459350586, 0.054902076721191406, 0.05419802665710449, 0.055835723876953125, 0.059174299240112305]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,44,0.0559687614440918,8,"[0.03542923927307129, 0.03589344024658203, 0.038275957107543945, 0.044718265533447266, 0.0568540096282959, 0.05633950233459473, 0.055274248123168945, 0.0553891658782959, 0.06502842903137207, 0.05845451354980469]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,45,0.050765037536621,9,"[0.03593134880065918, 0.03532600402832031, 0.03926968574523926, 0.04334378242492676, 0.06238675117492676, 0.05717825889587402, 0.05902814865112305, 0.05657553672790527, 0.0609745979309082, 0.06053638458251953]","[0, 0, 0, 1, 9, 9, 9, 9, 9, 9]"
glass,model_2layers_5neurons.h5,46,0.0551939010620117,8,"[0.04021096229553223, 0.03893899917602539, 0.043802499771118164, 0.04391741752624512, 0.07015204429626465, 0.09943127632141113, 0.0663917064666748, 0.06492304801940918, 0.06517481803894043, 0.06420421600341797]","[0, 0, 1, 1, 9, 9, 9, 9, 9, 9]"
