dataset,modelo,instance,original_time_milp,original_len_milp,original_explanation
wine,model_3layers_20neurons.h5,26,0.9153273105621338,10,"{'x_3': 0.3195876288659794, 'x_4': 0.8804347826086957, 'x_5': 0.3, 'x_6': 0.1983122362869198, 'x_7': 0.0188679245283019, 'x_8': 0.6582278481012658, 'x_9': 0.0985790408525754, 'x_10': 0.6504065040650406, 'x_11': 0.6593406593406592, 'x_12': 0.3467297084318361}"
wine,model_3layers_20neurons.h5,27,0.5323216915130615,9,"{'x_3': 0.458762886597938, 'x_5': 0.1724137931034483, 'x_6': 0.0675105485232067, 'x_7': 0.5094339622641509, 'x_8': 0.1740506329113924, 'x_9': 0.7566607460035524, 'x_10': 0.1951219512195122, 'x_11': 0.1758241758241758, 'x_12': 0.3207249802994484}"
wine,model_3layers_20neurons.h5,28,0.7346897125244141,9,"{'x_3': 0.3195876288659794, 'x_4': 0.2717391304347826, 'x_5': 0.4206896551724138, 'x_6': 0.440928270042194, 'x_8': 0.3639240506329114, 'x_9': 0.2895204262877442, 'x_10': 0.5609756097560976, 'x_11': 0.5677655677655677, 'x_12': 0.7895981087470451}"
wine,model_3layers_20neurons.h5,29,0.8654937744140625,8,"{'x_3': 0.2061855670103092, 'x_5': 0.5241379310344828, 'x_7': 0.320754716981132, 'x_8': 0.4936708860759493, 'x_9': 0.3117229129662522, 'x_10': 0.4390243902439024, 'x_11': 0.8461538461538463, 'x_12': 0.7974783293932232}"
wine,model_3layers_20neurons.h5,30,0.66365647315979,9,"{'x_3': 0.3298969072164949, 'x_4': 0.2608695652173912, 'x_5': 0.4896551724137931, 'x_6': 0.390295358649789, 'x_8': 0.2943037974683544, 'x_9': 0.1962699822380107, 'x_10': 0.4390243902439024, 'x_11': 0.5494505494505495, 'x_12': 0.793538219070134}"
wine,model_3layers_20neurons.h5,31,0.2489161491394043,11,"{'x_2': 0.449197860962567, 'x_3': 0.4072164948453608, 'x_4': 0.4565217391304349, 'x_5': 0.1379310344827586, 'x_6': 0.0928270042194092, 'x_7': 0.3018867924528301, 'x_8': 0.2278481012658227, 'x_9': 0.5746003552397869, 'x_10': 0.1382113821138211, 'x_11': 0.2673992673992674, 'x_12': 0.454688731284476}"
wine,model_3layers_20neurons.h5,32,0.1631488800048828,13,"{'x_0': 0.5815789473684214, 'x_1': 0.3462321792260692, 'x_2': 0.8074866310160428, 'x_3': 0.5360824742268042, 'x_4': 0.5217391304347826, 'x_5': 0.6275862068965518, 'x_6': 0.4957805907172995, 'x_7': 0.490566037735849, 'x_8': 0.4430379746835443, 'x_9': 0.2291296625222025, 'x_10': 0.4552845528455285, 'x_11': 0.6080586080586081, 'x_12': 0.3601260835303389}"
wine,model_3layers_20neurons.h5,33,0.5159633159637451,11,"{'x_0': 0.6973684210526314, 'x_2': 0.5347593582887699, 'x_3': 0.3402061855670103, 'x_4': 0.3695652173913043, 'x_5': 0.496551724137931, 'x_7': 0.5471698113207547, 'x_8': 0.4905063291139239, 'x_9': 0.1865008880994671, 'x_10': 0.6097560975609757, 'x_11': 0.5860805860805862, 'x_12': 0.5610717100078803}"
wine,model_3layers_20neurons.h5,34,0.5438063144683838,9,"{'x_0': 0.3789473684210529, 'x_3': 0.4329896907216495, 'x_4': 1.0, 'x_5': 0.5241379310344828, 'x_8': 0.9050632911392402, 'x_9': 0.0763765541740675, 'x_10': 0.5528455284552845, 'x_11': 0.4981684981684981, 'x_12': 0.5193065405831364}"
wine,model_3layers_20neurons.h5,35,0.6116180419921875,10,"{'x_1': 0.4358452138492871, 'x_2': 0.5133689839572192, 'x_5': 0.093103448275862, 'x_6': 0.0316455696202531, 'x_7': 0.5094339622641509, 'x_8': 0.0981012658227848, 'x_9': 0.3339253996447602, 'x_10': 0.1463414634146342, 'x_11': 0.2051282051282051, 'x_12': 0.1828211189913317}"
wine,model_3layers_20neurons.h5,36,1.0342457294464111,9,"{'x_1': 0.2016293279022403, 'x_2': 0.2994652406417112, 'x_5': 0.2172413793103449, 'x_6': 0.2594936708860759, 'x_8': 0.231012658227848, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.3186813186813187, 'x_12': 0.1182033096926714}"
wine,model_3layers_20neurons.h5,37,0.7267735004425049,8,"{'x_3': 0.3814432989690721, 'x_6': 0.6286919831223627, 'x_7': 0.1698113207547169, 'x_8': 0.620253164556962, 'x_9': 0.3561278863232682, 'x_10': 0.6260162601626016, 'x_11': 0.6959706959706959, 'x_12': 0.9708431836091412}"
wine,model_3layers_20neurons.h5,38,0.7831721305847168,9,"{'x_3': 0.5618556701030928, 'x_5': 0.2482758620689655, 'x_6': 0.0654008438818565, 'x_7': 0.641509433962264, 'x_8': 0.1392405063291139, 'x_9': 0.524866785079929, 'x_10': 0.048780487804878, 'x_11': 0.2161172161172161, 'x_12': 0.2734436564223799}"
wine,model_3layers_20neurons.h5,39,0.9847698211669922,9,"{'x_3': 0.5618556701030928, 'x_5': 0.5655172413793105, 'x_6': 0.4873417721518986, 'x_7': 0.320754716981132, 'x_8': 0.5031645569620251, 'x_9': 0.0763765541740675, 'x_10': 0.2032520325203252, 'x_11': 0.6703296703296704, 'x_12': 0.0803782505910165}"
wine,model_3layers_20neurons.h5,40,1.0364327430725098,9,"{'x_2': 0.5721925133689839, 'x_3': 0.2577319587628865, 'x_5': 0.6275862068965518, 'x_7': 0.2830188679245283, 'x_8': 0.5917721518987342, 'x_9': 0.3463587921847246, 'x_10': 0.4552845528455285, 'x_11': 0.9706959706959706, 'x_12': 0.620173364854216}"
wine,model_3layers_20neurons.h5,41,0.7145311832427979,10,"{'x_0': 0.655263157894737, 'x_2': 0.7272727272727274, 'x_5': 0.1965517241379311, 'x_6': 0.0379746835443037, 'x_7': 0.6981132075471698, 'x_8': 0.0411392405063291, 'x_9': 0.2317939609236234, 'x_10': 0.3333333333333333, 'x_11': 0.2893772893772894, 'x_12': 0.1907013396375098}"
wine,model_3layers_20neurons.h5,42,0.7227363586425781,10,"{'x_2': 0.497326203208556, 'x_3': 0.5618556701030928, 'x_5': 0.606896551724138, 'x_6': 0.5928270042194091, 'x_7': 0.490566037735849, 'x_8': 0.4272151898734177, 'x_9': 0.1953818827708703, 'x_10': 0.1707317073170731, 'x_11': 0.575091575091575, 'x_12': 0.0583136327817178}"
wine,model_3layers_20neurons.h5,43,0.7373189926147461,10,"{'x_2': 0.6256684491978607, 'x_4': 0.3695652173913043, 'x_5': 0.3137931034482758, 'x_6': 0.2974683544303796, 'x_7': 0.6037735849056604, 'x_8': 0.1930379746835442, 'x_9': 0.1074600355239787, 'x_10': 0.7886178861788617, 'x_11': 0.3516483516483517, 'x_12': 0.0606776989755713}"
wine,model_3layers_20neurons.h5,44,0.7475223541259766,10,"{'x_2': 0.3957219251336897, 'x_3': 0.3298969072164949, 'x_4': 0.4021739130434784, 'x_5': 0.6965517241379311, 'x_7': 0.2830188679245283, 'x_8': 0.5094936708860758, 'x_9': 0.2930728241563055, 'x_10': 0.3252032520325204, 'x_11': 0.7619047619047619, 'x_12': 0.4783293932230102}"
wine,model_3layers_20neurons.h5,45,0.72524094581604,10,"{'x_0': 0.2052631578947372, 'x_3': 0.5618556701030928, 'x_4': 0.6956521739130436, 'x_5': 0.2137931034482759, 'x_6': 0.1371308016877637, 'x_8': 0.360759493670886, 'x_9': 0.0674955595026643, 'x_10': 0.3821138211382114, 'x_11': 0.3626373626373625, 'x_12': 0.2734436564223799}"
wine,model_3layers_20neurons.h5,46,0.435859203338623,11,"{'x_0': 0.7473684210526317, 'x_2': 0.7700534759358287, 'x_3': 0.4536082474226803, 'x_5': 0.6793103448275863, 'x_6': 0.5548523206751055, 'x_7': 0.4528301886792453, 'x_8': 0.4240506329113924, 'x_9': 0.2451154529307282, 'x_10': 0.6260162601626016, 'x_11': 0.7802197802197801, 'x_12': 0.5019700551615446}"
wine,model_3layers_20neurons.h5,47,0.4916493892669678,10,"{'x_2': 0.5080213903743315, 'x_3': 0.2886597938144329, 'x_5': 0.7482758620689656, 'x_6': 0.6223628691983122, 'x_7': 0.3962264150943396, 'x_8': 0.6075949367088607, 'x_9': 0.3898756660746003, 'x_10': 0.3821138211382114, 'x_11': 0.7728937728937728, 'x_12': 0.4074074074074074}"
wine,model_3layers_20neurons.h5,48,0.8240747451782227,9,"{'x_1': 0.2525458248472504, 'x_3': 0.922680412371134, 'x_6': 0.4008438818565401, 'x_7': 0.8490566037735847, 'x_8': 0.4240506329113924, 'x_9': 0.1119005328596803, 'x_10': 0.3983739837398374, 'x_11': 0.4285714285714285, 'x_12': 0.1481481481481481}"
wine,model_3layers_20neurons.h5,49,0.6687736511230469,9,"{'x_0': 0.5315789473684216, 'x_3': 0.7422680412371134, 'x_4': 0.5869565217391305, 'x_5': 0.5689655172413793, 'x_8': 0.4746835443037974, 'x_9': 0.1634103019538188, 'x_10': 0.5284552845528454, 'x_11': 0.7069597069597071, 'x_12': 0.4349881796690308}"
wine,model_3layers_20neurons.h5,50,0.3756752014160156,12,"{'x_1': 0.1446028513238289, 'x_2': 0.6203208556149732, 'x_3': 0.3711340206185567, 'x_4': 0.2717391304347826, 'x_5': 0.5172413793103449, 'x_6': 0.4282700421940927, 'x_7': 0.2452830188679245, 'x_8': 0.3291139240506329, 'x_9': 0.19449378330373, 'x_10': 0.4959349593495936, 'x_11': 0.8644688644688645, 'x_12': 0.5807722616233255}"
wine,model_3layers_20neurons.h5,51,0.8260812759399414,9,"{'x_2': 0.5561497326203207, 'x_3': 0.6907216494845361, 'x_5': 0.0586206896551724, 'x_6': 0.1582278481012658, 'x_8': 0.1297468354430379, 'x_9': 0.3516873889875666, 'x_10': 0.1463414634146342, 'x_11': 0.032967032967033, 'x_12': 0.2222222222222222}"
wine,model_3layers_20neurons.h5,52,0.4989762306213379,10,"{'x_0': 0.4447368421052635, 'x_2': 0.449197860962567, 'x_3': 0.4226804123711341, 'x_6': 0.4620253164556961, 'x_7': 0.2452830188679245, 'x_8': 0.4272151898734177, 'x_9': 0.191829484902309, 'x_10': 0.5528455284552845, 'x_11': 0.684981684981685, 'x_12': 0.3435776201733649}"
wine,model_3layers_20neurons.h5,53,1.2777585983276367,8,"{'x_3': 0.6391752577319587, 'x_6': 0.4662447257383965, 'x_7': 0.5660377358490566, 'x_8': 0.4841772151898734, 'x_9': 0.0737122557726465, 'x_10': 0.5772357723577235, 'x_11': 0.6813186813186813, 'x_12': 0.1457840819542947}"
wine,model_3layers_20neurons.h5,54,1.0568230152130127,7,"{'x_0': 0.2131578947368422, 'x_3': 0.3814432989690721, 'x_8': 0.610759493670886, 'x_9': 0.1163410301953818, 'x_10': 0.2520325203252033, 'x_11': 0.6630036630036631, 'x_12': 0.1907013396375098}"
wine,model_3layers_20neurons.h5,55,0.5872945785522461,10,"{'x_2': 0.6149732620320855, 'x_3': 0.134020618556701, 'x_4': 0.6304347826086957, 'x_5': 0.6965517241379311, 'x_6': 0.5696202531645569, 'x_8': 0.5253164556962024, 'x_9': 0.2984014209591474, 'x_10': 0.3333333333333333, 'x_11': 0.8278388278388278, 'x_12': 0.3798266351457842}"
wine,model_3layers_20neurons.h5,56,1.1015520095825195,9,"{'x_2': 0.2887700534759357, 'x_4': 0.1956521739130435, 'x_5': 0.1620689655172413, 'x_6': 0.2151898734177215, 'x_8': 0.2943037974683544, 'x_9': 0.0630550621669627, 'x_10': 0.4552845528455285, 'x_11': 0.5494505494505495, 'x_12': 0.2237982663514578}"
wine,model_3layers_20neurons.h5,57,1.1385650634765625,9,"{'x_2': 0.5080213903743315, 'x_4': 0.2173913043478261, 'x_5': 0.2758620689655172, 'x_6': 0.2848101265822784, 'x_8': 0.360759493670886, 'x_9': 0.0630550621669627, 'x_10': 0.6910569105691058, 'x_11': 0.3626373626373625, 'x_12': 0.1710007880220646}"
wine,model_3layers_20neurons.h5,58,1.325415849685669,7,"{'x_0': 0.1105263157894738, 'x_3': 0.4845360824742268, 'x_8': 0.4462025316455696, 'x_9': 0.1341030195381883, 'x_10': 0.2601626016260163, 'x_11': 0.7765567765567767, 'x_12': 0.2734436564223799}"
wine,model_3layers_20neurons.h5,59,0.4697513580322265,10,"{'x_3': 0.5103092783505154, 'x_4': 0.2717391304347826, 'x_5': 0.2413793103448276, 'x_6': 0.0569620253164556, 'x_7': 0.7358490566037735, 'x_8': 0.2025316455696202, 'x_9': 0.5293072824156305, 'x_10': 0.1300813008130081, 'x_11': 0.1721611721611721, 'x_12': 0.364066193853428}"
wine,model_3layers_20neurons.h5,60,0.6104497909545898,10,"{'x_0': 0.4789473684210525, 'x_2': 0.6524064171122995, 'x_5': 0.2310344827586207, 'x_6': 0.0548523206751054, 'x_7': 0.8867924528301885, 'x_8': 0.170886075949367, 'x_9': 0.3410301953818828, 'x_10': 0.3170731707317073, 'x_11': 0.3076923076923076, 'x_12': 0.2301024428684003}"
wine,model_3layers_20neurons.h5,61,0.7519471645355225,9,"{'x_3': 0.2783505154639175, 'x_5': 0.7310344827586208, 'x_6': 0.6434599156118143, 'x_7': 0.1509433962264151, 'x_8': 0.5443037974683544, 'x_9': 0.3872113676731793, 'x_10': 0.3495934959349594, 'x_11': 0.7545787545787546, 'x_12': 0.5571315996847912}"
wine,model_3layers_20neurons.h5,62,1.147347927093506,8,"{'x_2': 0.4919786096256683, 'x_3': 0.3814432989690721, 'x_6': 0.4050632911392404, 'x_8': 0.2943037974683544, 'x_9': 0.1341030195381883, 'x_10': 0.5528455284552845, 'x_11': 0.6190476190476191, 'x_12': 0.0527974783293932}"
wine,model_3layers_20neurons.h5,63,0.67287278175354,10,"{'x_2': 0.449197860962567, 'x_4': 0.2608695652173912, 'x_5': 0.2206896551724139, 'x_6': 0.0675105485232067, 'x_7': 0.9433962264150944, 'x_8': 0.1645569620253164, 'x_9': 0.4760213143872113, 'x_10': 0.2032520325203252, 'x_11': 0.1135531135531135, 'x_12': 0.3286052009456265}"
wine,model_3layers_20neurons.h5,64,0.6210582256317139,10,"{'x_3': 0.6391752577319587, 'x_4': 0.4456521739130435, 'x_5': 0.2482758620689655, 'x_6': 0.1223628691983122, 'x_7': 0.5660377358490566, 'x_8': 0.3291139240506329, 'x_9': 0.7939609236234458, 'x_10': 0.3008130081300813, 'x_11': 0.1062271062271062, 'x_12': 0.3286052009456265}"
wine,model_3layers_20neurons.h5,65,0.57143235206604,11,"{'x_0': 0.4236842105263161, 'x_1': 0.0957230142566191, 'x_2': 0.3529411764705882, 'x_5': 0.3586206896551724, 'x_6': 0.2257383966244725, 'x_7': 0.7547169811320755, 'x_8': 0.0632911392405063, 'x_9': 0.3561278863232682, 'x_10': 0.4065040650406504, 'x_11': 0.1172161172161173, 'x_12': 0.1355397951142632}"
wine,model_3layers_20neurons.h5,66,0.7827858924865723,9,"{'x_2': 0.663101604278075, 'x_3': 1.0, 'x_4': 0.7500000000000001, 'x_6': 0.5379746835443038, 'x_8': 0.4873417721518987, 'x_9': 0.1429840142095914, 'x_10': 0.6747967479674797, 'x_11': 0.8168498168498168, 'x_12': 0.5571315996847912}"
wine,model_3layers_20neurons.h5,67,0.4600625038146972,10,"{'x_2': 0.716577540106952, 'x_3': 0.458762886597938, 'x_5': 0.6793103448275863, 'x_6': 0.5063291139240506, 'x_7': 0.6981132075471698, 'x_8': 0.2943037974683544, 'x_9': 0.325044404973357, 'x_10': 0.6260162601626016, 'x_11': 0.6336996336996337, 'x_12': 0.7541371158392436}"
wine,model_3layers_20neurons.h5,68,0.9873313903808594,8,"{'x_3': 0.5360824742268042, 'x_5': 0.5586206896551725, 'x_6': 0.4873417721518986, 'x_7': 0.4528301886792453, 'x_9': 0.0905861456483126, 'x_10': 0.3089430894308944, 'x_11': 0.7362637362637363, 'x_12': 0.0788022064617809}"
wine,model_3layers_20neurons.h5,69,0.5189847946166992,10,"{'x_1': 0.5417515274949083, 'x_2': 0.5347593582887699, 'x_4': 0.391304347826087, 'x_5': 0.2482758620689655, 'x_6': 0.1814345991561181, 'x_8': 0.1329113924050632, 'x_9': 0.2895204262877442, 'x_10': 0.2439024390243903, 'x_11': 0.0073260073260073, 'x_12': 0.2537431048069346}"
wine,model_3layers_20neurons.h5,70,0.3228237628936767,12,"{'x_0': 0.4763157894736842, 'x_1': 0.4215885947046842, 'x_2': 0.6684491978609625, 'x_4': 0.3369565217391305, 'x_5': 0.4620689655172414, 'x_6': 0.0548523206751054, 'x_7': 0.7547169811320755, 'x_8': 0.1234177215189873, 'x_9': 0.2824156305506217, 'x_10': 0.3333333333333333, 'x_11': 0.3223443223443222, 'x_12': 0.2458628841607565}"
wine,model_3layers_20neurons.h5,71,0.5023465156555176,11,"{'x_2': 0.2994652406417112, 'x_3': 0.3814432989690721, 'x_4': 0.2608695652173912, 'x_5': 0.3862068965517242, 'x_6': 0.3059071729957805, 'x_7': 0.3584905660377359, 'x_8': 0.0981012658227848, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.4358974358974358, 'x_12': 0.2773837667454689}"
wine,model_3layers_20neurons.h5,72,0.7587704658508301,10,"{'x_3': 0.4845360824742268, 'x_4': 0.5434782608695653, 'x_5': 0.2310344827586207, 'x_6': 0.0717299578059071, 'x_7': 0.7547169811320755, 'x_8': 0.3291139240506329, 'x_9': 0.6714031971580817, 'x_10': 0.0975609756097561, 'x_11': 0.1282051282051282, 'x_12': 0.4428684003152089}"
wine,model_3layers_20neurons.h5,73,0.5996105670928955,11,"{'x_1': 0.3645621181262729, 'x_3': 0.4845360824742268, 'x_4': 0.3586956521739129, 'x_5': 0.2655172413793103, 'x_6': 0.3565400843881856, 'x_7': 0.8867924528301885, 'x_8': 0.1993670886075949, 'x_9': 0.1829484902309058, 'x_10': 0.6097560975609757, 'x_11': 0.4505494505494505, 'x_12': 0.2592592592592593}"
wine,model_3layers_20neurons.h5,74,0.979851484298706,6,"{'x_5': 0.5103448275862069, 'x_8': 0.5031645569620251, 'x_9': 0.0142095914742451, 'x_10': 1.0, 'x_11': 0.5860805860805862, 'x_12': 0.1016548463356974}"
wine,model_3layers_20neurons.h5,75,0.8693952560424805,9,"{'x_3': 0.5876288659793816, 'x_4': 0.2173913043478261, 'x_5': 0.2413793103448276, 'x_6': 0.3164556962025316, 'x_8': 0.3164556962025316, 'x_9': 0.0852575488454707, 'x_10': 0.3089430894308944, 'x_11': 0.7435897435897436, 'x_12': 0.0291568163908589}"
wine,model_3layers_20neurons.h5,76,0.9987587928771972,8,"{'x_3': 0.3350515463917527, 'x_5': 0.6965517241379311, 'x_6': 0.5168776371308016, 'x_8': 0.3987341772151898, 'x_9': 0.4049733570159858, 'x_10': 0.5284552845528454, 'x_11': 0.6080586080586081, 'x_12': 0.8644602048857369}"
wine,model_3layers_20neurons.h5,77,0.7577030658721924,8,"{'x_4': 0.4565217391304349, 'x_5': 0.7896551724137932, 'x_6': 0.6434599156118143, 'x_8': 0.4905063291139239, 'x_9': 0.4449378330373001, 'x_10': 0.4634146341463415, 'x_11': 0.5787545787545789, 'x_12': 0.9235618597320726}"
wine,model_3layers_20neurons.h5,78,0.5545861721038818,11,"{'x_2': 0.5454545454545453, 'x_3': 0.5360824742268042, 'x_4': 0.1956521739130435, 'x_5': 0.4551724137931034, 'x_6': 0.1223628691983122, 'x_7': 0.6981132075471698, 'x_8': 0.1962025316455696, 'x_9': 0.524866785079929, 'x_10': 0.0650406504065041, 'x_11': 0.1135531135531135, 'x_12': 0.1907013396375098}"
wine,model_3layers_20neurons.h5,79,0.8586521148681641,6,"{'x_5': 0.9896551724137932, 'x_6': 0.6645569620253164, 'x_9': 0.5381882770870338, 'x_10': 0.3089430894308944, 'x_11': 0.7985347985347986, 'x_12': 0.9472025216706068}"
wine,model_3layers_20neurons.h5,80,0.453395128250122,10,"{'x_1': 0.7067209775967414, 'x_4': 0.1956521739130435, 'x_5': 0.103448275862069, 'x_6': 0.0274261603375527, 'x_7': 0.7358490566037735, 'x_8': 0.231012658227848, 'x_9': 0.433392539964476, 'x_10': 0.2439024390243903, 'x_11': 0.1758241758241758, 'x_12': 0.1907013396375098}"
wine,model_3layers_20neurons.h5,81,0.6652801036834717,8,"{'x_4': 0.4130434782608695, 'x_5': 0.6551724137931034, 'x_6': 0.6751054852320674, 'x_8': 0.5253164556962024, 'x_9': 0.635879218472469, 'x_10': 0.5203252032520327, 'x_11': 0.6703296703296704, 'x_12': 0.7738376674546888}"
wine,model_3layers_20neurons.h5,82,0.7736027240753174,10,"{'x_0': 0.6447368421052633, 'x_3': 0.5103092783505154, 'x_4': 0.3260869565217391, 'x_5': 0.5931034482758621, 'x_7': 0.2452830188679245, 'x_8': 0.4556962025316455, 'x_9': 0.2984014209591474, 'x_10': 0.4552845528455285, 'x_11': 0.8058608058608059, 'x_12': 0.5059101654846336}"
wine,model_3layers_20neurons.h5,83,1.4120841026306152,7,"{'x_5': 0.496551724137931, 'x_7': 0.320754716981132, 'x_8': 0.3196202531645569, 'x_9': 0.0674955595026643, 'x_10': 0.7317073170731707, 'x_11': 0.6776556776556777, 'x_12': 0.0}"
wine,model_3layers_20neurons.h5,84,0.6707122325897217,11,"{'x_1': 0.4073319755600815, 'x_2': 0.4652406417112299, 'x_4': 0.4565217391304349, 'x_5': 0.2551724137931035, 'x_6': 0.2067510548523206, 'x_7': 0.5660377358490566, 'x_8': 0.1677215189873417, 'x_9': 0.080817051509769, 'x_10': 0.3902439024390243, 'x_11': 0.4578754578754578, 'x_12': 0.1749408983451536}"
wine,model_3layers_20neurons.h5,85,0.402285099029541,11,"{'x_2': 0.6898395721925134, 'x_3': 0.4329896907216495, 'x_4': 0.4347826086956522, 'x_5': 0.4724137931034483, 'x_6': 0.4620253164556961, 'x_7': 0.3018867924528301, 'x_8': 0.3544303797468354, 'x_9': 0.2184724689165187, 'x_10': 0.5040650406504066, 'x_11': 0.5860805860805862, 'x_12': 0.6438140267927502}"
wine,model_3layers_20neurons.h5,86,0.5322413444519043,9,"{'x_2': 0.4919786096256683, 'x_3': 0.2783505154639175, 'x_5': 0.7827586206896553, 'x_6': 0.5970464135021096, 'x_8': 0.5601265822784809, 'x_9': 0.2806394316163411, 'x_10': 0.4552845528455285, 'x_11': 0.7948717948717949, 'x_12': 0.620173364854216}"
wine,model_3layers_20neurons.h5,87,0.5882222652435303,9,"{'x_3': 0.3608247422680413, 'x_4': 0.5543478260869567, 'x_5': 0.5586206896551725, 'x_6': 0.4578059071729956, 'x_8': 0.2626582278481012, 'x_9': 0.2939609236234458, 'x_10': 0.4715447154471545, 'x_11': 0.8461538461538463, 'x_12': 0.8014184397163121}"
wine,model_3layers_20neurons.h5,88,0.9654214382171632,8,"{'x_2': 0.5508021390374332, 'x_3': 0.5360824742268042, 'x_6': 0.5675105485232066, 'x_8': 0.7879746835443038, 'x_9': 0.0941385435168739, 'x_10': 0.2195121951219512, 'x_11': 0.8681318681318682, 'x_12': 0.0803782505910165}"
wine,model_3layers_20neurons.h5,89,0.5201292037963867,11,"{'x_0': 0.5815789473684214, 'x_2': 0.497326203208556, 'x_3': 0.3556701030927836, 'x_4': 0.3586956521739129, 'x_5': 0.5724137931034484, 'x_7': 0.3584905660377359, 'x_8': 0.3924050632911391, 'x_9': 0.2326820603907638, 'x_10': 0.2764227642276423, 'x_11': 0.6336996336996337, 'x_12': 0.3167848699763593}"
wine,model_3layers_20neurons.h5,90,0.5683937072753906,10,"{'x_0': 0.331578947368421, 'x_1': 0.1466395112016293, 'x_2': 0.4545454545454545, 'x_3': 0.5051546391752577, 'x_5': 0.0413793103448276, 'x_8': 0.3291139240506329, 'x_9': 0.1163410301953818, 'x_10': 0.3463414634146342, 'x_11': 0.2014652014652014, 'x_12': 0.4665090622537432}"
wine,model_3layers_20neurons.h5,91,0.8294448852539062,10,"{'x_2': 0.6310160427807486, 'x_3': 0.5360824742268042, 'x_4': 0.2065217391304348, 'x_5': 0.1379310344827586, 'x_6': 0.0274261603375527, 'x_8': 0.120253164556962, 'x_9': 0.1873889875666074, 'x_10': 0.2195121951219512, 'x_11': 0.0, 'x_12': 0.3483057525610717}"
wine,model_3layers_20neurons.h5,92,0.9903020858764648,7,"{'x_0': 0.1131578947368425, 'x_5': 0.7586206896551726, 'x_8': 0.9999999999999998, 'x_9': 0.1030195381882771, 'x_10': 0.2195121951219512, 'x_11': 0.5641025641025641, 'x_12': 0.2237982663514578}"
wine,model_3layers_20neurons.h5,93,0.9320681095123292,10,"{'x_1': 0.1262729124236252, 'x_3': 0.5876288659793816, 'x_4': 0.1739130434782608, 'x_5': 0.1620689655172413, 'x_6': 0.1919831223628691, 'x_8': 0.3829113924050631, 'x_9': 0.1651865008880994, 'x_10': 0.4634146341463415, 'x_11': 0.5054945054945055, 'x_12': 0.1355397951142632}"
wine,model_3layers_20neurons.h5,94,0.182382583618164,13,"{'x_0': 0.5315789473684216, 'x_1': 0.6048879837067209, 'x_2': 0.5133689839572192, 'x_3': 0.6134020618556701, 'x_4': 0.1630434782608696, 'x_5': 0.2310344827586207, 'x_6': 0.2637130801687763, 'x_7': 0.9056603773584904, 'x_8': 0.3797468354430379, 'x_9': 0.2717584369449378, 'x_10': 0.2926829268292683, 'x_11': 0.2710622710622709, 'x_12': 0.1867612293144208}"
wine,model_3layers_20neurons.h5,95,0.6224384307861328,10,"{'x_2': 0.5454545454545453, 'x_3': 0.458762886597938, 'x_5': 0.2827586206896552, 'x_6': 0.1033755274261603, 'x_7': 0.660377358490566, 'x_8': 0.360759493670886, 'x_9': 0.6456483126110124, 'x_10': 0.073170731707317, 'x_11': 0.1355311355311355, 'x_12': 0.1591804570527975}"
wine,model_3layers_20neurons.h5,96,0.4818158149719238,11,"{'x_1': 0.4826883910386964, 'x_2': 0.6310160427807486, 'x_3': 0.4845360824742268, 'x_4': 0.4021739130434784, 'x_5': 0.2931034482758621, 'x_6': 0.0464135021097046, 'x_8': 0.120253164556962, 'x_9': 0.3676731793960923, 'x_10': 0.3902439024390243, 'x_11': 0.2014652014652014, 'x_12': 0.3167848699763593}"
wine,model_3layers_20neurons.h5,97,0.9337565898895264,9,"{'x_3': 0.6701030927835052, 'x_5': 0.4206896551724138, 'x_6': 0.2637130801687763, 'x_7': 0.5471698113207547, 'x_8': 0.3037974683544303, 'x_9': 0.0, 'x_10': 0.4796747967479676, 'x_11': 0.7106227106227105, 'x_12': 0.2734436564223799}"
wine,model_3layers_20neurons.h5,98,0.8694629669189453,9,"{'x_3': 0.1752577319587629, 'x_4': 0.2934782608695653, 'x_5': 0.6275862068965518, 'x_7': 0.3018867924528301, 'x_8': 0.4936708860759493, 'x_9': 0.3072824156305507, 'x_10': 0.4878048780487805, 'x_11': 0.5787545787545789, 'x_12': 0.6044129235618598}"
wine,model_3layers_20neurons.h5,99,0.5808315277099609,8,"{'x_3': 0.0412371134020618, 'x_5': 0.7310344827586208, 'x_7': 0.5660377358490566, 'x_8': 0.7563291139240507, 'x_9': 0.325044404973357, 'x_10': 0.6260162601626016, 'x_11': 0.5347985347985347, 'x_12': 0.6871552403467298}"
